tipo_hotel,cancelada,dias_anticipacion,anio_llegada,mes_llegada,noches_finde,noches_semana,adultos,ninos,regimen_comida,pais_origen,canal_reserva,tipo_deposito,tipo_cliente,tarifa_diaria,solicitudes_especiales,estado_reserva
Resort Hotel,0,103,2016,February,0,3,2,0.0,BB,NLD,Online TA,No Deposit,Transient,67.2,1,Check-Out
Resort Hotel,1,39,2016,February,1,4,2,0.0,HB,PRT,Offline TA/TO,No Deposit,Transient,55.0,0,Canceled
Resort Hotel,1,39,2016,February,1,4,2,0.0,HB,PRT,Offline TA/TO,No Deposit,Transient,55.0,1,Canceled
Resort Hotel,0,103,2016,February,2,4,1,0.0,BB,NLD,Online TA,No Deposit,Transient,35.1,0,Check-Out
Resort Hotel,1,7,2016,February,0,1,2,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,30.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,2,0.0,BB,PRT,Groups,Non Refund,Transient,29.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,2,0.0,BB,PRT,Groups,Non Refund,Transient,29.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,2,0.0,BB,PRT,Groups,Non Refund,Transient,29.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,1,0.0,BB,PRT,Groups,No Deposit,Transient,0.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,2,0.0,BB,PRT,Groups,Non Refund,Transient,29.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,2,0.0,BB,PRT,Groups,Non Refund,Transient,29.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,1,0.0,BB,PRT,Groups,Non Refund,Transient,25.0,0,Canceled
Resort Hotel,1,27,2016,February,0,3,3,1.0,BB,PRT,Online TA,No Deposit,Transient,118.0,1,No-Show
Resort Hotel,1,64,2016,February,1,3,2,0.0,BB,PRT,Groups,Non Refund,Transient,29.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,2,0.0,BB,PRT,Groups,Non Refund,Transient,29.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,2,0.0,BB,PRT,Groups,Non Refund,Transient,29.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,2,0.0,BB,PRT,Groups,Non Refund,Transient,29.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,2,0.0,BB,PRT,Groups,Non Refund,Transient,29.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,2,0.0,BB,PRT,Groups,Non Refund,Transient,29.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,2,0.0,BB,PRT,Groups,Non Refund,Transient,29.0,0,Canceled
Resort Hotel,0,230,2016,February,2,3,2,0.0,BB,GBR,Offline TA/TO,No Deposit,Transient,46.8,0,Check-Out
Resort Hotel,1,0,2016,February,2,3,2,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,40.32,0,Canceled
Resort Hotel,1,64,2016,February,1,3,2,0.0,BB,PRT,Groups,Non Refund,Transient,29.0,0,Canceled
Resort Hotel,1,64,2016,February,1,3,1,0.0,BB,PRT,Groups,Non Refund,Transient,25.0,0,Canceled
Resort Hotel,1,2,2016,February,0,1,3,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,49.95,1,No-Show
Resort Hotel,1,88,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,3,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,94.5,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,1,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,55.0,0,Check-Out
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,35,2016,February,0,2,2,0.0,BB,PRT,Online TA,No Deposit,Transient,48.0,1,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,1,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,0.0,0,Check-Out
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,88,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,151,2016,February,0,2,2,0.0,BB,PRT,Online TA,No Deposit,Transient,32.4,1,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,88,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,3,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,94.5,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,1,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,55.0,0,Check-Out
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,25,2016,February,0,2,2,0.0,HB,PRT,Online TA,No Deposit,Transient,98.0,1,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,88,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,111,2016,February,0,2,2,0.0,FB,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient,70.0,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,70.0,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,3,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,94.5,0,Check-Out
Resort Hotel,0,112,2016,February,0,2,1,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,0.0,0,Check-Out
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,112,2016,February,0,2,2,0.0,FB,PRT,Groups,No Deposit,Transient-Party,68.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,140,2016,February,0,2,2,0.0,HB,PRT,Groups,Non Refund,Transient,50.0,0,Canceled
Resort Hotel,1,7,2016,February,1,2,2,0.0,BB,PRT,Online TA,No Deposit,Transient,82.0,0,Canceled
Resort Hotel,1,47,2016,February,1,2,2,0.0,BB,PRT,Online TA,No Deposit,Transient,48.0,1,Canceled
Resort Hotel,0,230,2016,February,1,2,2,0.0,BB,GBR,Online TA,No Deposit,Transient,31.88,3,Check-Out
Resort Hotel,1,32,2016,February,0,1,2,0.0,BB,PRT,Direct,No Deposit,Transient,78.0,0,Canceled
Resort Hotel,1,1,2016,February,0,1,2,0.0,BB,PRT,Direct,No Deposit,Transient,75.0,1,Canceled
Resort Hotel,1,0,2016,February,0,1,2,1.0,BB,PRT,Direct,No Deposit,Transient,107.0,0,Canceled
Resort Hotel,1,38,2016,February,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,58.0,0,Canceled
Resort Hotel,1,25,2016,February,0,1,2,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,29.0,0,Canceled
Resort Hotel,1,14,2016,February,1,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,68.0,1,Canceled
Resort Hotel,0,203,2016,February,2,5,2,0.0,BB,GBR,Online TA,No Deposit,Transient,23.7,1,Check-Out
Resort Hotel,0,101,2016,February,2,5,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,26.0,0,Check-Out
Resort Hotel,1,161,2016,February,6,15,2,2.0,BB,PRT,Online TA,No Deposit,Transient,77.4,1,Canceled
Resort Hotel,1,20,2016,February,1,0,2,0.0,BB,PRT,Online TA,No Deposit,Transient,58.0,1,Canceled
Resort Hotel,0,103,2016,February,1,0,1,0.0,BB,BRA,Online TA,No Deposit,Transient,45.0,1,Check-Out
Resort Hotel,1,3,2016,February,1,0,2,0.0,BB,PRT,Direct,No Deposit,Transient,75.0,0,No-Show
Resort Hotel,1,4,2016,February,1,0,2,0.0,BB,PRT,Direct,No Deposit,Transient,55.0,2,Canceled
Resort Hotel,1,18,2016,February,2,1,2,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,29.0,0,Canceled
Resort Hotel,1,41,2016,February,2,2,2,0.0,BB,PRT,Online TA,No Deposit,Transient,46.4,1,Canceled
Resort Hotel,1,46,2016,February,2,2,2,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,29.0,0,Canceled
Resort Hotel,1,41,2016,February,2,2,3,1.0,BB,PRT,Online TA,No Deposit,Transient,86.4,1,Canceled
Resort Hotel,1,72,2016,February,2,2,2,2.0,BB,PRT,Online TA,No Deposit,Transient,98.0,0,Canceled
Resort Hotel,1,109,2016,February,2,2,2,0.0,BB,PRT,Online TA,No Deposit,Transient,52.2,1,Canceled
Resort Hotel,0,117,2016,February,2,4,2,1.0,BB,HUN,Online TA,No Deposit,Transient,61.5,2,Check-Out
Resort Hotel,1,0,2016,February,0,0,0,0.0,SC,,Offline TA/TO,No Deposit,Transient,0.0,0,Canceled
Resort Hotel,1,200,2016,February,1,0,2,0.0,BB,PRT,Online TA,No Deposit,Transient,29.16,1,Canceled
Resort Hotel,0,133,2016,February,1,1,2,0.0,BB,POL,Offline TA/TO,No Deposit,Transient-Party,26.1,1,Check-Out
Resort Hotel,0,133,2016,February,1,1,2,0.0,BB,POL,Offline TA/TO,No Deposit,Transient-Party,26.1,1,Check-Out
Resort Hotel,1,41,2016,February,1,3,2,2.0,BB,GBR,Online TA,No Deposit,Transient,76.0,0,Canceled
Resort Hotel,1,192,2016,February,1,5,2,0.0,BB,PRT,Online TA,No Deposit,Transient,50.4,3,Canceled
Resort Hotel,0,192,2016,February,1,5,2,0.0,BB,GBR,Online TA,No Deposit,Transient,50.4,2,Check-Out
Resort Hotel,0,188,2016,February,1,5,2,1.0,BB,GBR,Online TA,No Deposit,Transient,59.6,3,Check-Out
Resort Hotel,1,38,2016,February,2,5,2,0.0,BB,PRT,Online TA,No Deposit,Transient,44.8,0,Canceled
Resort Hotel,1,118,2016,February,3,6,2,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,26.1,0,Canceled
Resort Hotel,0,232,2016,February,2,6,2,0.0,BB,GBR,Online TA,No Deposit,Transient,38.81,1,Check-Out
Resort Hotel,0,99,2016,February,2,7,2,0.0,BB,IRL,Offline TA/TO,No Deposit,Transient,33.3,0,Check-Out
Resort Hotel,0,131,2016,February,0,2,2,0.0,BB,PRT,Online TA,No Deposit,Transient,56.4,1,Check-Out
Resort Hotel,1,53,2016,February,0,4,2,0.0,BB,PRT,Online TA,No Deposit,Transient,98.0,0,Canceled
Resort Hotel,1,72,2016,February,0,3,2,0.0,BB,PRT,Online TA,No Deposit,Transient,68.0,2,Canceled
Resort Hotel,1,44,2016,February,2,6,2,0.0,BB,PRT,Online TA,No Deposit,Transient,48.0,2,Canceled
Resort Hotel,1,33,2016,February,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,86.0,0,Canceled
Resort Hotel,1,14,2016,February,0,2,2,0.0,BB,PRT,Direct,No Deposit,Transient,68.0,1,Canceled
Resort Hotel,1,69,2016,February,0,2,2,0.0,BB,PRT,Online TA,No Deposit,Transient,54.4,1,Canceled
Resort Hotel,1,21,2016,February,0,2,2,0.0,BB,PRT,Online TA,No Deposit,Transient,48.0,2,Canceled
Resort Hotel,1,35,2016,February,0,2,2,0.0,BB,PRT,Direct,No Deposit,Transient,99.0,0,No-Show
Resort Hotel,1,2,2016,February,0,2,2,0.0,HB,PRT,Online TA,No Deposit,Transient,80.0,0,Canceled
Resort Hotel,1,34,2016,February,2,3,3,0.0,HB,PRT,Direct,No Deposit,Transient,118.0,1,Canceled
Resort Hotel,0,150,2016,February,2,5,1,0.0,BB,NLD,Offline TA/TO,No Deposit,Transient,23.93,0,Check-Out
Resort Hotel,0,172,2016,February,2,5,2,0.0,FB,IRL,Offline TA/TO,No Deposit,Transient,83.9,0,Check-Out
Resort Hotel,0,150,2016,February,2,5,1,0.0,BB,NLD,Offline TA/TO,No Deposit,Transient,22.5,0,Check-Out
Resort Hotel,1,10,2016,February,0,2,2,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,29.0,0,Canceled
Resort Hotel,1,29,2016,February,0,1,2,0.0,HB,PRT,Online TA,No Deposit,Transient,78.0,2,Canceled
Resort Hotel,1,1,2016,February,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,52.36,1,No-Show
Resort Hotel,1,5,2016,February,0,1,2,0.0,HB,PRT,Online TA,No Deposit,Transient,80.0,1,No-Show
Resort Hotel,1,26,2016,February,0,1,2,1.0,BB,PRT,Online TA,No Deposit,Transient,63.0,1,Canceled
Resort Hotel,1,100,2016,February,2,1,2,0.0,BB,PRT,Direct,No Deposit,Transient,38.32,2,Canceled
Resort Hotel,0,100,2016,February,2,1,2,0.0,BB,IRL,Direct,No Deposit,Transient,38.32,1,Check-Out
Resort Hotel,1,55,2016,February,2,5,2,0.0,BB,PRT,Online TA,No Deposit,Transient,58.0,0,Canceled
Resort Hotel,0,108,2016,February,4,10,2,0.0,HB,GBR,Offline TA/TO,No Deposit,Transient-Party,63.9,1,Check-Out
Resort Hotel,0,108,2016,February,4,10,2,0.0,HB,GBR,Offline TA/TO,No Deposit,Transient-Party,63.9,1,Check-Out
Resort Hotel,1,31,2016,February,2,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,56.0,2,Canceled
Resort Hotel,1,38,2016,February,2,3,3,1.0,BB,PRT,Online TA,No Deposit,Transient,68.8,0,Canceled
Resort Hotel,1,11,2016,February,2,4,3,1.0,HB,PRT,Online TA,No Deposit,Transient,151.0,0,Canceled
Resort Hotel,1,85,2016,February,2,5,2,0.0,HB,PRT,Offline TA/TO,No Deposit,Transient,63.0,0,Canceled
Resort Hotel,1,3,2016,February,1,0,1,0.0,BB,PRT,Corporate,No Deposit,Transient,61.0,0,Canceled
Resort Hotel,1,24,2016,February,1,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,36.96,2,Canceled
Resort Hotel,1,24,2016,February,1,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,36.96,2,Canceled
Resort Hotel,0,187,2016,February,1,4,2,0.0,HB,GBR,Offline TA/TO,No Deposit,Transient,65.9,0,Check-Out
Resort Hotel,0,117,2016,February,3,7,1,0.0,BB,GBR,Offline TA/TO,No Deposit,Contract,24.5,1,Check-Out
Resort Hotel,0,117,2016,February,3,7,1,0.0,BB,GBR,Offline TA/TO,No Deposit,Contract,22.5,1,Check-Out
Resort Hotel,1,78,2016,February,0,3,2,1.0,BB,PRT,Online TA,No Deposit,Transient,61.2,2,Canceled
Resort Hotel,1,45,2016,February,0,3,2,2.0,BB,PRT,Online TA,No Deposit,Transient,76.0,0,Canceled
Resort Hotel,1,8,2016,February,0,1,1,0.0,BB,PRT,Corporate,No Deposit,Transient,38.0,0,Canceled
Resort Hotel,1,9,2016,February,0,2,2,2.0,BB,PRT,Online TA,No Deposit,Transient,93.0,0,Canceled
Resort Hotel,1,26,2016,February,0,4,1,0.0,BB,PRT,Online TA,No Deposit,Transient,39.0,1,Canceled
Resort Hotel,1,1,2016,February,0,2,2,1.0,BB,PRT,Direct,No Deposit,Transient,60.0,1,No-Show
Resort Hotel,1,1,2016,February,0,2,2,1.0,BB,PRT,Direct,No Deposit,Transient,60.0,1,No-Show
Resort Hotel,1,16,2016,February,1,3,2,0.0,BB,PRT,Online TA,No Deposit,Transient,48.0,1,Canceled
Resort Hotel,1,44,2016,February,2,7,2,2.0,BB,PRT,Online TA,No Deposit,Transient,80.44,0,Canceled
Resort Hotel,0,709,2016,February,8,20,2,0.0,HB,GBR,Direct,No Deposit,Transient,68.0,0,Check-Out
Resort Hotel,1,73,2016,February,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,48.0,2,Canceled
Resort Hotel,1,73,2016,February,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,48.0,2,Canceled
Resort Hotel,1,24,2016,February,0,2,2,2.0,BB,PRT,Online TA,No Deposit,Transient,98.0,0,Canceled
Resort Hotel,1,36,2016,February,1,2,2,0.0,HB,PRT,Online TA,No Deposit,Transient,78.0,2,Canceled
Resort Hotel,1,50,2016,February,1,2,2,0.0,BB,PRT,Online TA,No Deposit,Transient,76.0,0,Canceled
Resort Hotel,1,74,2016,February,1,2,2,0.0,Undefined,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
Resort Hotel,1,74,2016,February,1,2,2,0.0,Undefined,PRT,Groups,Non Refund,Transient,70.0,0,Canceled
