Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
17001,993,45,Gorgeous skirt,This skirt is so soft and warm! looks gorgeous with middi boots or ankle boots. colors are beautiful and the length is perfect to take you into spring!,5,1,0,General,Bottoms,Skirts
16505,836,69,Blue green,"This top is beautiful.  at the present price, grab it.  the fit was tts for me, a bit loose if anything.  the blue green color, which is not pictured, is shown in my uploaded photos.",5,1,0,General,Tops,Blouses
2643,1044,49,Completely cute!,"I'm so glad i tried these on at one of my local retailer stores. i didn't really think much of it online but they have a much nicer look and cut in person. i got the navy blue in size 27 which fit tts. i got a regular size vs. the petite size which i usually like to go with because i'm short but i actually found that they fell very similar to the model's length shown online. they seem so versatile, i'm looking forward to wearing these!",5,1,4,General,Bottoms,Pants
16691,1092,44,Rules apply,"This dress is breathtaking in person: the back tie, the lace on the sides, the hem, the sleeves, the pleats at the chest, and the liner is opaque so it's not see-through. but it's very white, baby doll cut, and very short. in order to avoid the maternity, wedding-ish look, a few rules must be applied (thanks to retailer stylist ): buttons all the way up, a belt is a must to break the monotony of the all-over white and lace look. i purchased size 2 regular, and it still falls about 3 inches above m",5,1,2,General,Dresses,Dresses
12097,501,29,,I've been looking for a nice affordable robe for awhile and this is the one! it's so soft and the design makes you feel fancy when you wear it. perfect for lounging doing my nails or wearing a face mask.,5,1,0,Initmates,Intimate,Sleep
22243,1086,39,Perfect winter dress,"I love the texture and sheen of corduroy combined with this beautiful evergreen color. i purchased size 10 and the somewhat stretchy fit accommodates my bust size (36dd) with a blouse or slim fitting sweater quite well. i think the skirt flares out too much and ends a little too low for my height, so i'm waiting for the petite to arrive to see if it's more flattering. i picked tts but may be a bit large for those who are less busty, so you may want to size down if you're slender or pear shaped.",5,1,4,General Petite,Dresses,Dresses
16732,1037,45,Love the cropped flare,"I bought these pants in the wine color and i love them! i found them to be true to size. i always wear a 27 in pilcro and these were no exception. i am finding the cropped flare silhouette to be so versatile. they are more ankle length than cropped on me as i am 5'3"" but i think i prefer this. these pants can easily be dressed up or down - have worn with a dressy top and heels as well as a denim shirt and ballet flats. super cute!",5,1,9,General Petite,Bottoms,Jeans
11672,693,51,Awkward fit,I was so excited to try these on at my local retailer. i'm so glad i did before i ordered them online because i found the fit to be totally off. the pants bulged around my hips and looked very awkward. they were also not as soft as i expected them to be.,2,0,0,General Petite,Intimate,Lounge
9373,866,63,This is a beautiful top!,"I got this top in black and didn't realize until i got it that it has velvet accents. it is beautiful, sophisticated and can be a great party, work, or play top!",5,1,4,General,Tops,Knits
7506,1020,35,,"Great versatile skirt, very flattering",5,1,0,General,Bottoms,Skirts
16708,868,44,,I agree with other reviews.  this is perfect to throw on for running errands or just hanging out at home.  super soft and comfy.  got the blue and now want the grey.,5,1,0,General,Tops,Knits
17975,1111,36,Love this dress,"This dress is beautiful. i love the collar and tie neck detail. i decided to order up a size and am very glad i did (i normally wear a 0 or 2 petite and ordered this in a 4 petite). it fits perfect with a little room...not snug at all, which i like. the description says its a slimmer fit so i'm happy i ordered the size i did. i'm excited to wear it and add it to my wardrobe.",5,1,0,General Petite,Dresses,Dresses
18946,820,46,Bravo!,"I hope you can get this top.this is a great classic,that will be in my closet for a long time.",5,1,0,General,Tops,Blouses
19694,1008,25,,"I love this skirt! i feel in love with it in-store and when i couldn't stop thinking about it a few weeks later i knew i had to get it. beautifully made with high quality materials and so flattering! fits very well for my figure (big butt and hips w small waist, sits just below my belly button and accentuates my waist and slims my hips. must have!",5,1,0,General,Bottoms,Skirts
15814,974,29,Thrilled to own this,"I'm short, only 5ft and this is beautiful and flowy. it's just below my knees and i think it's perfect. i have only worn it twice out and literally everywhere i went i received a compliment, and asking where i got it. it's unique and no one else carries one like this. i know some customers mentioned the price being a bit high but i disagree. i would rather pay for something that i love, that has good design and quality instead of 50 or 60 for a so so product. that's what i love about retailerpolog",5,1,1,General Petite,Jackets,Jackets
15233,1033,32,Lovely gray crops,"Got these in my usual size and they are wonderful! the gray goes with everything, i'm hoping they come out with some greens or blues too!",5,1,1,General Petite,Bottoms,Jeans
8771,1151,19,,"This dress is amazing! it's perfect for a casual family or friend get together, or a fall dress with boots. the back ties to make it more flattering than just a shift dress. quality of the dress is great, and the material is very versatile.",5,1,10,General,Dresses,Dresses
7429,1086,39,,I feel like i'm cheating when i put this on it's so comfy almost like wearing cozy pj's but with my black belt and boots and a cute scarf i can easily wine and dine looking like a million bucks and feeling like i'm lounging at the same time. i wish this came in more colors!!,5,1,0,General,Dresses,Dresses
11964,829,43,Didn't work!,"I saw this very shirt online & thought it was so pretty. in person, the shirt seems flimsy. the buttons look as though they'd fall off. i also didn't like the cut of the shirt. it seemed to be tighter on top & looser on the bottom. had to return. i couldn't justify the cost with the quality.",1,0,2,General Petite,Tops,Blouses
22480,1131,47,Red simplicity,"I bought an extra small and i love it (i'm a size 2-4). it's warm, it's comfortable, it fits with everything, can be dressed up or down, it's not lined but it is well finished and does not feels like a sweater coat...it feels like you have a new friend...",5,1,2,General Petite,Jackets,Outerwear
5907,867,38,Runs large,Runs large and it also had a small hole in the back had to return it.,2,0,0,General Petite,Tops,Knits
1691,225,45,Add a little fun!,"These tights are so cute and can add some fun to any outfit. i paired with a mustard mini, denim shirt and desert boots! they do run small. i am a size 4 and had to get the m/l",5,1,1,Initmates,Intimate,Legwear
7234,877,35,Living in this!!,"This is probably one of the best retailer purchases i have ever made! this is the most comfy and warm cardigan and is a good thickness for fall and winter. i am 5'9, a size 6/8 and the medium was perfect! buy this now!!",5,1,2,General,Tops,Knits
15016,921,27,,,5,1,0,General,Tops,Sweaters
22931,895,24,Love this!,"I love this turtleneck! it's soft (cashmere blend), is sexy with the lace design and loose but form fitting style, and the 70s inspired sleeves are really flirty. i purchased it in two colors because i got so many compliments the first time around!",5,1,0,General Petite,Tops,Fine gauge
