,children,days_employed,dob_years,education,family_status,gender,income_type,debt,total_income
377,0,8898.362065741221,49,secondary_education,married,f,civil_servant,0,13459.136
378,0,554.9948299066504,28,bachelor's_degree,civil_partnership,f,business,0,28869.977000000006
379,0,7115.984665942408,50,secondary_education,married,f,employee,1,81083.838
380,2,5763.183198564363,33,secondary_education,civil_partnership,f,civil_servant,0,27369.272
381,0,5966.901673188349,44,bachelor's_degree,married,m,employee,0,27497.588
382,0,837.6106694337192,55,secondary_education,married,m,employee,0,23658.135
383,0,1615.240920851299,55,bachelor's_degree,civil_partnership,f,business,0,28942.1385
384,0,583.4827583985601,27,secondary_education,married,f,employee,0,9154.054
385,0,1930.492446048558,51,secondary_education,married,m,retiree,0,18431.06600000001
386,0,2093.262818718529,42,secondary_education,married,m,employee,0,21844.005
387,0,2362.925092561481,45,bachelor's_degree,married,f,business,0,30298.713
388,0,1289.188792530339,49,bachelor's_degree,unmarried,f,retiree,0,46431.00700000001
389,1,1884.0258516362633,31,secondary_education,divorced,m,civil_servant,0,22606.061999999998
390,1,1426.833501532623,35,secondary_education,civil_partnership,f,employee,0,53055.239
391,1,2220.710993043466,41,secondary_education,divorced,f,employee,0,34773.308
392,0,1017.6355061778976,46,secondary_education,divorced,m,employee,0,13788.159
393,0,1884.1012119495315,54,secondary_education,divorced,f,retiree,0,18236.504
394,0,2777.659207511929,30,secondary_education,married,m,employee,0,19481.594
395,0,437.4488572229364,29,bachelor's_degree,married,f,employee,0,30337.351
396,0,4560.708560164821,53,secondary_education,divorced,f,employee,1,21785.588
397,0,12506.318295701558,46,secondary_education,married,f,employee,0,46854.926
398,0,2557.748501049827,27,primary_education,unmarried,m,business,0,60576.988
399,0,339.7244991635261,32,secondary_education,married,f,employee,0,25000.834
400,0,1102.4696834830067,50,bachelor's_degree,divorced,f,business,0,30664.261
401,0,7272.087247564401,40,some_college,married,f,employee,0,17199.98
402,0,13664.197881775632,57,secondary_education,unmarried,f,employee,0,41695.019
403,0,1615.240920851299,64,bachelor's_degree,civil_partnership,f,retiree,0,39703.689
404,0,573.1581540711437,23,secondary_education,civil_partnership,m,business,0,25880.731
405,0,1253.8870939245164,54,secondary_education,unmarried,f,retiree,0,23090.887
406,0,5403.638480699989,33,secondary_education,unmarried,m,employee,0,10137.273
407,1,510.0221330622396,40,bachelor's_degree,civil_partnership,m,employee,0,37629.598
408,1,764.6357856933994,58,secondary_education,unmarried,f,employee,0,17754.107
409,0,4068.941611649435,56,secondary_education,civil_partnership,f,employee,0,27014.206
410,0,1776.594623630848,47,bachelor's_degree,married,f,employee,0,42808.074
411,0,1615.240920851299,65,bachelor's_degree,civil_partnership,f,retiree,0,48323.20400000001
412,2,3307.792204285441,40,secondary_education,civil_partnership,f,business,0,14656.558
413,0,1607.1889953754633,61,secondary_education,civil_partnership,f,employee,0,51015.404
414,0,4176.6718779936455,41,secondary_education,married,f,employee,0,26016.69100000001
415,0,2105.8810713511107,57,bachelor's_degree,widow_widower,f,retiree,0,23789.396500000003
416,0,1605.0696503579034,58,secondary_education,civil_partnership,f,retiree,0,21642.797
417,0,5297.50201633324,53,bachelor's_degree,unmarried,f,civil_servant,0,16027.129
418,1,1648.0860541202542,59,secondary_education,married,m,retiree,0,33956.203
419,0,2195.688841518035,58,secondary_education,civil_partnership,f,employee,0,36919.09
420,0,1605.0696503579034,54,secondary_education,civil_partnership,m,retiree,0,38678.127
421,0,1930.492446048558,45,secondary_education,married,f,employee,0,21529.434999999998
422,0,1207.938255436232,55,secondary_education,married,m,business,0,20813.998
423,0,191.16775996821264,56,secondary_education,married,m,employee,0,22184.6
424,1,1683.5978647977563,37,secondary_education,married,f,business,0,11823.664
425,2,2476.791928793164,45,secondary_education,married,m,business,0,10478.259
426,0,2214.28257992546,56,secondary_education,married,m,business,0,13690.702
427,0,11033.518148476593,49,secondary_education,married,f,employee,0,12638.438999999997
428,0,1930.492446048558,55,secondary_education,married,f,retiree,0,35272.081
429,1,361.2953457947725,22,some_college,civil_partnership,f,business,0,9552.381
430,0,325.69929499850565,40,secondary_education,civil_partnership,f,employee,0,13858.262
431,0,8575.88534747526,46,secondary_education,married,f,civil_servant,0,17880.832
432,0,2733.252454723112,28,secondary_education,married,m,business,0,35918.871
433,0,914.167360009776,44,bachelor's_degree,civil_partnership,f,business,0,23898.854
434,0,1930.492446048558,66,secondary_education,married,f,retiree,0,7264.550999999998
435,0,3782.2228796271975,60,secondary_education,married,m,business,0,38055.263
436,0,6507.922473141459,56,secondary_education,married,m,employee,0,32438.966
437,1,351.68526318501466,22,bachelor's_degree,married,m,employee,1,26897.646
438,0,6088.417967735368,39,bachelor's_degree,married,m,business,0,21274.992
439,2,1590.2779213595386,27,secondary_education,married,f,employee,0,24545.06
440,0,1884.1012119495315,63,secondary_education,divorced,f,retiree,0,10127.222
441,1,178.09172938316402,28,bachelor's_degree,married,m,employee,0,36221.716
442,0,1798.3530216997779,63,bachelor's_degree,married,f,retiree,0,65559.911
443,1,342.5914333330957,45,secondary_education,married,f,business,0,14568.568
444,0,2508.785714756651,53,secondary_education,widow_widower,f,employee,1,20193.389
445,0,573.6324650525218,33,secondary_education,civil_partnership,m,employee,0,23990.901
446,2,5444.6438649943875,36,bachelor's_degree,married,m,civil_servant,0,26270.512
447,0,5812.671570259872,58,secondary_education,widow_widower,f,employee,0,10539.625
448,0,2508.785714756651,63,secondary_education,widow_widower,f,retiree,0,13222.08
449,0,11131.051259926102,51,secondary_education,unmarried,f,employee,0,30338.434
450,2,1814.0989082842573,41,secondary_education,civil_partnership,f,business,0,52819.493
451,1,5461.539810724663,44,secondary_education,married,f,civil_servant,0,36631.29
452,2,1606.83900872831,29,bachelor's_degree,married,f,business,0,20693.849
453,0,538.5319034285704,33,secondary_education,unmarried,m,employee,0,20226.86
454,0,2143.1655056935338,60,secondary_education,divorced,f,business,0,52130.82900000001
455,0,663.8847700994702,27,secondary_education,unmarried,f,employee,0,41720.513
456,0,2969.0359311480292,59,bachelor's_degree,civil_partnership,m,employee,0,10051.604
457,0,2086.501856449407,62,bachelor's_degree,widow_widower,f,business,0,48333.136
458,0,1605.0696503579034,48,secondary_education,civil_partnership,f,business,0,21642.797
459,0,1798.3530216997779,53,bachelor's_degree,married,f,retiree,0,13128.854
460,1,3356.6544528013765,27,secondary_education,unmarried,f,employee,0,22485.009
461,0,289.47159368109754,36,secondary_education,married,m,employee,0,27376.046
462,0,1615.240920851299,64,bachelor's_degree,civil_partnership,f,retiree,0,26894.365
463,1,565.146688183647,31,bachelor's_degree,divorced,f,business,0,12274.018999999998
464,0,1078.497073946274,55,secondary_education,married,m,business,0,19084.094
465,1,3267.738265311034,45,bachelor's_degree,civil_partnership,f,employee,0,18968.37
466,0,1930.492446048558,56,secondary_education,married,f,retiree,0,21529.434999999998
467,0,3756.010675636911,51,secondary_education,divorced,f,employee,0,70821.134
468,0,1605.0696503579034,59,secondary_education,civil_partnership,f,retiree,0,20250.069
469,1,3401.059553116068,44,secondary_education,civil_partnership,m,employee,0,22251.341
470,1,6318.086561689568,34,secondary_education,married,m,business,0,18804.629
471,0,1307.838623722291,50,secondary_education,married,f,employee,0,20401.114
472,2,2222.8900970932727,27,secondary_education,civil_partnership,m,employee,0,15862.481000000002
473,0,1015.0610308695892,45,secondary_education,married,f,employee,0,7365.89
474,0,4209.061368371986,46,bachelor's_degree,divorced,m,business,0,78443.464
475,1,8482.688672999042,41,secondary_education,married,f,business,0,33401.067
476,0,1605.0696503579034,66,secondary_education,civil_partnership,m,retiree,0,11402.166
477,2,2837.7171081853753,41,bachelor's_degree,married,f,civil_servant,0,15842.458
478,0,301.30000458435984,58,secondary_education,unmarried,f,employee,0,37279.448
479,0,3029.3211905285502,29,secondary_education,unmarried,m,employee,0,17784.268
480,0,117.66598539536903,33,some_college,married,f,employee,0,17398.164
481,2,1606.0914796122595,27,secondary_education,married,f,employee,0,12505.248
482,0,5635.244689948291,49,bachelor's_degree,married,f,business,0,31358.338
483,0,8391.955803869723,54,bachelor's_degree,civil_partnership,m,business,0,27969.82
484,1,1101.8901846836256,45,secondary_education,married,m,employee,0,26812.935
485,0,114.61631093671664,52,secondary_education,married,f,business,0,43309.761
486,0,1605.0696503579034,65,secondary_education,civil_partnership,m,retiree,0,19896.267
487,0,877.9069609549484,41,secondary_education,married,f,civil_servant,0,9965.884
488,0,1930.492446048558,62,secondary_education,married,f,retiree,0,27782.456
489,0,210.3893524589323,37,bachelor's_degree,married,f,civil_servant,0,11074.431
490,1,1648.0860541202542,29,secondary_education,married,f,business,0,22673.422
491,2,2644.761527625121,26,secondary_education,married,m,employee,0,40779.284
492,2,1050.333954148694,40,secondary_education,civil_partnership,f,business,0,33861.01
493,1,1535.2502894842878,51,secondary_education,married,f,employee,0,16727.556
494,1,721.4235410610944,33,secondary_education,married,m,employee,0,53089.044
495,2,2844.5470858598133,40,secondary_education,married,f,employee,0,33179.984
496,0,2655.4717621916525,36,bachelor's_degree,married,f,employee,0,38810.716
497,0,11994.255502846889,54,secondary_education,civil_partnership,f,business,0,49742.31
498,0,6047.251150080626,47,bachelor's_degree,divorced,m,business,0,31952.012
499,0,1289.188792530339,54,bachelor's_degree,unmarried,m,employee,0,27503.559
500,0,585.5549657852058,31,secondary_education,divorced,f,employee,0,20062.765
501,1,1648.0860541202542,66,secondary_education,married,f,retiree,0,16560.835
502,0,1884.1012119495315,64,secondary_education,divorced,f,retiree,0,15984.86
503,1,1556.5959323180575,30,bachelor's_degree,civil_partnership,m,employee,0,25609.515
504,0,7073.79920594222,56,secondary_education,civil_partnership,m,employee,0,22924.296
505,0,1930.492446048558,57,secondary_education,married,m,retiree,0,12892.767
506,1,3551.890732019024,30,secondary_education,unmarried,f,business,0,25181.947
507,0,2926.354313272412,52,secondary_education,civil_partnership,f,employee,0,12888.591
508,0,2894.455182180858,59,secondary_education,married,m,employee,0,75537.082
509,0,4063.282932331151,34,bachelor's_degree,married,m,civil_servant,0,35971.789
510,1,744.0162668813696,23,secondary_education,civil_partnership,m,employee,1,23756.714
511,0,1164.3445632977468,50,secondary_education,civil_partnership,f,business,0,17779.05
512,1,1648.0860541202542,46,secondary_education,married,f,retiree,0,30672.411
513,0,3477.6197517546325,58,primary_education,married,f,employee,0,13380.501
514,2,2369.914285456081,45,some_college,civil_partnership,f,employee,0,19221.415
515,1,1648.0860541202542,51,secondary_education,married,f,business,0,22673.422
516,0,626.8158534967321,34,secondary_education,divorced,m,business,0,30032.669
517,0,11966.136475723835,52,secondary_education,civil_partnership,f,employee,0,10217.11
518,0,1289.188792530339,29,bachelor's_degree,unmarried,m,business,0,27503.559
519,2,590.3886894575883,45,secondary_education,married,f,employee,0,17848.576
520,0,1605.0696503579034,35,secondary_education,civil_partnership,f,employee,0,21642.797
521,1,4463.497944001265,33,secondary_education,married,m,employee,0,18187.055
522,0,2703.6244988547423,28,secondary_education,unmarried,f,employee,0,15522.068
523,0,247.0107479435112,24,secondary_education,married,m,employee,0,22146.719
524,0,3805.664657851212,49,secondary_education,unmarried,m,employee,0,36377.049
525,0,231.3877450689711,48,secondary_education,unmarried,f,employee,0,18566.503
526,2,3456.803302504942,38,bachelor's_degree,married,f,employee,0,12259.723
527,0,998.0450613015244,42,bachelor's_degree,civil_partnership,m,employee,0,11402.117
528,0,1451.6174657799668,27,some_college,civil_partnership,m,employee,0,18985.194
529,2,201.40011320873376,34,secondary_education,married,f,business,0,15096.781
530,0,1289.188792530339,65,bachelor's_degree,unmarried,f,retiree,0,21299.593
531,1,1893.481040055353,33,bachelor's_degree,civil_partnership,f,employee,0,21665.196
532,0,1935.511888952644,51,secondary_education,civil_partnership,m,business,0,16446.002
533,0,3290.6661804007763,45,secondary_education,divorced,f,employee,0,21473.031000000006
534,0,531.857283433217,43,secondary_education,married,m,employee,0,45647.708
535,1,179.2690514815909,29,secondary_education,married,m,employee,0,31885.23
536,0,1930.492446048558,63,secondary_education,married,m,retiree,0,22085.551
537,0,935.4773600355652,45,secondary_education,civil_partnership,m,employee,1,20616.131
538,0,3533.483367095773,42,secondary_education,married,f,employee,0,22180.802000000003
539,0,2508.785714756651,56,secondary_education,widow_widower,f,retiree,0,20047.838
540,1,3513.063207546794,35,bachelor's_degree,married,m,business,0,56088.353
541,0,1930.492446048558,57,secondary_education,married,f,employee,0,21529.434999999998
542,1,4449.810470050388,35,secondary_education,divorced,f,employee,0,15278.577
543,2,1104.7893714882086,25,secondary_education,civil_partnership,m,employee,0,18690.543
544,0,1289.188792530339,64,bachelor's_degree,unmarried,f,retiree,0,15716.848999999998
545,0,3628.184337970404,42,secondary_education,married,m,employee,0,37321.331
546,0,299.848523896885,22,secondary_education,civil_partnership,f,employee,0,21537.479
547,1,1849.6229441383969,41,secondary_education,married,m,business,0,21045.945
548,2,1556.457266420893,36,bachelor's_degree,married,m,employee,0,36554.146
549,1,1648.0860541202542,66,secondary_education,married,f,retiree,0,17541.606
550,0,471.30412798825137,41,secondary_education,married,f,business,0,14856.798
551,0,319.79769366111645,62,secondary_education,civil_partnership,f,employee,0,14167.168
552,2,1105.7754014807558,26,secondary_education,married,m,employee,0,20080.584
553,1,1399.832621752004,40,secondary_education,married,m,employee,0,29104.482000000004
554,0,1930.492446048558,60,secondary_education,married,m,employee,0,21529.434999999998
555,0,1930.492446048558,59,secondary_education,married,f,retiree,0,19993.103
